Track_Name,Album_Title,Artist
Surfing with the Alien,Surfing with the Alien (Remastered),Joe Satriani
Ice 9,Surfing with the Alien (Remastered),Joe Satriani
Crushing Day,Surfing with the Alien (Remastered),Joe Satriani
"Always With Me, Always With You",Surfing with the Alien (Remastered),Joe Satriani
Satch Boogie,Surfing with the Alien (Remastered),Joe Satriani
Hill of the Skull,Surfing with the Alien (Remastered),Joe Satriani
Circles,Surfing with the Alien (Remastered),Joe Satriani
Lords of Karma,Surfing with the Alien (Remastered),Joe Satriani
Midnight,Surfing with the Alien (Remastered),Joe Satriani
Echo,Surfing with the Alien (Remastered),Joe Satriani
Engenho De Dentro,Jorge Ben Jor 25 Anos,Jorge Ben
Alcohol,Jorge Ben Jor 25 Anos,Jorge Ben
Mama Africa,Jorge Ben Jor 25 Anos,Jorge Ben
Salve Simpatia,Jorge Ben Jor 25 Anos,Jorge Ben
W/Brasil (Chama O Síndico),Jorge Ben Jor 25 Anos,Jorge Ben
País Tropical,Jorge Ben Jor 25 Anos,Jorge Ben
Os Alquimistas Estão Chegando,Jorge Ben Jor 25 Anos,Jorge Ben
Charles Anjo 45,Jorge Ben Jor 25 Anos,Jorge Ben
Selassiê,Jorge Ben Jor 25 Anos,Jorge Ben
Menina Sarará,Jorge Ben Jor 25 Anos,Jorge Ben
Que Maravilha,Jorge Ben Jor 25 Anos,Jorge Ben
Santa Clara Clareou,Jorge Ben Jor 25 Anos,Jorge Ben
Filho Maravilha,Jorge Ben Jor 25 Anos,Jorge Ben
Taj Mahal,Jorge Ben Jor 25 Anos,Jorge Ben
Rapidamente,Jota Quest-1995,Jota Quest
As Dores do Mundo,Jota Quest-1995,Jota Quest
Vou Pra Ai,Jota Quest-1995,Jota Quest
My Brother,Jota Quest-1995,Jota Quest
Há Quanto Tempo,Jota Quest-1995,Jota Quest
Vício,Jota Quest-1995,Jota Quest
Encontrar Alguém,Jota Quest-1995,Jota Quest
Dance Enquanto é Tempo,Jota Quest-1995,Jota Quest
A Tarde,Jota Quest-1995,Jota Quest
Always Be All Right,Jota Quest-1995,Jota Quest
Sem Sentido,Jota Quest-1995,Jota Quest
Onibusfobia,Jota Quest-1995,Jota Quest
Pura Elegancia,Cafezinho,João Suplicy
Choramingando,Cafezinho,João Suplicy
Por Merecer,Cafezinho,João Suplicy
No Futuro,Cafezinho,João Suplicy
Voce Inteira,Cafezinho,João Suplicy
Cuando A Noite Vai Chegando,Cafezinho,João Suplicy
Naquele Dia,Cafezinho,João Suplicy
Equinocio,Cafezinho,João Suplicy
Papelão,Cafezinho,João Suplicy
Cuando Eu For Pro Ceu,Cafezinho,João Suplicy
Do Nosso Amor,Cafezinho,João Suplicy
Borogodo,Cafezinho,João Suplicy
Cafezinho,Cafezinho,João Suplicy
Enquanto O Dia Não Vem,Cafezinho,João Suplicy
The Green Manalishi,Living After Midnight,Judas Priest
Living After Midnight,Living After Midnight,Judas Priest
Breaking The Law (Live),Living After Midnight,Judas Priest
Hot Rockin',Living After Midnight,Judas Priest
Heading Out To The Highway (Live),Living After Midnight,Judas Priest
The Hellion,Living After Midnight,Judas Priest
Electric Eye,Living After Midnight,Judas Priest
You've Got Another Thing Comin',Living After Midnight,Judas Priest
Turbo Lover,Living After Midnight,Judas Priest
Freewheel Burning,Living After Midnight,Judas Priest
Some Heads Are Gonna Roll,Living After Midnight,Judas Priest
Metal Meltdown,Living After Midnight,Judas Priest
Ram It Down,Living After Midnight,Judas Priest
Diamonds And Rust (Live),Living After Midnight,Judas Priest
Victim Of Change (Live),Living After Midnight,Judas Priest
Tyrant (Live),Living After Midnight,Judas Priest
Comin' Home,Unplugged [Live],Kiss
Plaster Caster,Unplugged [Live],Kiss
Goin' Blind,Unplugged [Live],Kiss
Do You Love Me,Unplugged [Live],Kiss
Domino,Unplugged [Live],Kiss
Sure Know Something,Unplugged [Live],Kiss
A World Without Heroes,Unplugged [Live],Kiss
Rock Bottom,Unplugged [Live],Kiss
See You Tonight,Unplugged [Live],Kiss
I Still Love You,Unplugged [Live],Kiss
Every Time I Look At You,Unplugged [Live],Kiss
"2,000 Man",Unplugged [Live],Kiss
Beth,Unplugged [Live],Kiss
Nothin' To Lose,Unplugged [Live],Kiss
Rock And Roll All Nite,Unplugged [Live],Kiss
Immigrant Song,BBC Sessions [Disc 2] [Live],Led Zeppelin
Heartbreaker,BBC Sessions [Disc 2] [Live],Led Zeppelin
Since I've Been Loving You,BBC Sessions [Disc 2] [Live],Led Zeppelin
Black Dog,BBC Sessions [Disc 2] [Live],Led Zeppelin
Dazed And Confused,BBC Sessions [Disc 2] [Live],Led Zeppelin
Stairway To Heaven,BBC Sessions [Disc 2] [Live],Led Zeppelin
Going To California,BBC Sessions [Disc 2] [Live],Led Zeppelin
That's The Way,BBC Sessions [Disc 2] [Live],Led Zeppelin
Whole Lotta Love (Medley),BBC Sessions [Disc 2] [Live],Led Zeppelin
Thank You,BBC Sessions [Disc 2] [Live],Led Zeppelin
We're Gonna Groove,Coda,Led Zeppelin
Poor Tom,Coda,Led Zeppelin
I Can't Quit You Baby,Coda,Led Zeppelin
Walter's Walk,Coda,Led Zeppelin
Ozone Baby,Coda,Led Zeppelin
Darlene,Coda,Led Zeppelin
Bonzo's Montreux,Coda,Led Zeppelin
Wearing And Tearing,Coda,Led Zeppelin
The Song Remains The Same,Houses Of The Holy,Led Zeppelin
The Rain Song,Houses Of The Holy,Led Zeppelin
Over The Hills And Far Away,Houses Of The Holy,Led Zeppelin
The Crunge,Houses Of The Holy,Led Zeppelin
Dancing Days,Houses Of The Holy,Led Zeppelin
D'Yer Mak'er,Houses Of The Holy,Led Zeppelin
No Quarter,Houses Of The Holy,Led Zeppelin
The Ocean,Houses Of The Holy,Led Zeppelin
In The Evening,In Through The Out Door,Led Zeppelin
South Bound Saurez,In Through The Out Door,Led Zeppelin
Fool In The Rain,In Through The Out Door,Led Zeppelin
Hot Dog,In Through The Out Door,Led Zeppelin
Carouselambra,In Through The Out Door,Led Zeppelin
All My Love,In Through The Out Door,Led Zeppelin
I'm Gonna Crawl,In Through The Out Door,Led Zeppelin
Black Dog,IV,Led Zeppelin
Rock & Roll,IV,Led Zeppelin
The Battle Of Evermore,IV,Led Zeppelin
Stairway To Heaven,IV,Led Zeppelin
Misty Mountain Hop,IV,Led Zeppelin
Four Sticks,IV,Led Zeppelin
Going To California,IV,Led Zeppelin
When The Levee Breaks,IV,Led Zeppelin
Good Times Bad Times,Led Zeppelin I,Led Zeppelin
Babe I'm Gonna Leave You,Led Zeppelin I,Led Zeppelin
You Shook Me,Led Zeppelin I,Led Zeppelin
Dazed and Confused,Led Zeppelin I,Led Zeppelin
Your Time Is Gonna Come,Led Zeppelin I,Led Zeppelin
Black Mountain Side,Led Zeppelin I,Led Zeppelin
Communication Breakdown,Led Zeppelin I,Led Zeppelin
I Can't Quit You Baby,Led Zeppelin I,Led Zeppelin
How Many More Times,Led Zeppelin I,Led Zeppelin
Whole Lotta Love,Led Zeppelin II,Led Zeppelin
What Is And What Should Never Be,Led Zeppelin II,Led Zeppelin
The Lemon Song,Led Zeppelin II,Led Zeppelin
Thank You,Led Zeppelin II,Led Zeppelin
Heartbreaker,Led Zeppelin II,Led Zeppelin
Living Loving Maid (She's Just A Woman),Led Zeppelin II,Led Zeppelin
Ramble On,Led Zeppelin II,Led Zeppelin
Moby Dick,Led Zeppelin II,Led Zeppelin
Bring It On Home,Led Zeppelin II,Led Zeppelin
Immigrant Song,Led Zeppelin III,Led Zeppelin
Friends,Led Zeppelin III,Led Zeppelin
Celebration Day,Led Zeppelin III,Led Zeppelin
Since I've Been Loving You,Led Zeppelin III,Led Zeppelin
Out On The Tiles,Led Zeppelin III,Led Zeppelin
Gallows Pole,Led Zeppelin III,Led Zeppelin
Tangerine,Led Zeppelin III,Led Zeppelin
That's The Way,Led Zeppelin III,Led Zeppelin
Bron-Y-Aur Stomp,Led Zeppelin III,Led Zeppelin
Hats Off To (Roy) Harper,Led Zeppelin III,Led Zeppelin
In The Light,Physical Graffiti [Disc 2],Led Zeppelin
Bron-Yr-Aur,Physical Graffiti [Disc 2],Led Zeppelin
Down By The Seaside,Physical Graffiti [Disc 2],Led Zeppelin
Ten Years Gone,Physical Graffiti [Disc 2],Led Zeppelin
Night Flight,Physical Graffiti [Disc 2],Led Zeppelin
The Wanton Song,Physical Graffiti [Disc 2],Led Zeppelin
Boogie With Stu,Physical Graffiti [Disc 2],Led Zeppelin
Black Country Woman,Physical Graffiti [Disc 2],Led Zeppelin
Sick Again,Physical Graffiti [Disc 2],Led Zeppelin
Achilles Last Stand,Presence,Led Zeppelin
For Your Life,Presence,Led Zeppelin
Royal Orleans,Presence,Led Zeppelin
Nobody's Fault But Mine,Presence,Led Zeppelin
Candy Store Rock,Presence,Led Zeppelin
Hots On For Nowhere,Presence,Led Zeppelin
Tea For One,Presence,Led Zeppelin
Rock & Roll,The Song Remains The Same (Disc 1),Led Zeppelin
Celebration Day,The Song Remains The Same (Disc 1),Led Zeppelin
The Song Remains The Same,The Song Remains The Same (Disc 1),Led Zeppelin
Rain Song,The Song Remains The Same (Disc 1),Led Zeppelin
Dazed And Confused,The Song Remains The Same (Disc 1),Led Zeppelin
No Quarter,The Song Remains The Same (Disc 2),Led Zeppelin
Stairway To Heaven,The Song Remains The Same (Disc 2),Led Zeppelin
Moby Dick,The Song Remains The Same (Disc 2),Led Zeppelin
Whole Lotta Love,The Song Remains The Same (Disc 2),Led Zeppelin
Natália,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
L'Avventura,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
Música De Trabalho,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
Longe Do Meu Lado,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
A Via Láctea,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
Música Ambiente,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
Aloha,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
Soul Parsifal,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
Dezesseis,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
Mil Pedaços,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
Leila,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
1º De Julho,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
Esperando Por Mim,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
Quando Você Voltar,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
O Livro Dos Dias,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
Será,Mais Do Mesmo,Legião Urbana
Ainda É Cedo,Mais Do Mesmo,Legião Urbana
Geração Coca-Cola,Mais Do Mesmo,Legião Urbana
Eduardo E Mônica,Mais Do Mesmo,Legião Urbana
Tempo Perdido,Mais Do Mesmo,Legião Urbana
Indios,Mais Do Mesmo,Legião Urbana
Que País É Este,Mais Do Mesmo,Legião Urbana
Faroeste Caboclo,Mais Do Mesmo,Legião Urbana
Há Tempos,Mais Do Mesmo,Legião Urbana
Pais E Filhos,Mais Do Mesmo,Legião Urbana
Meninos E Meninas,Mais Do Mesmo,Legião Urbana
Vento No Litoral,Mais Do Mesmo,Legião Urbana
Perfeição,Mais Do Mesmo,Legião Urbana
Giz,Mais Do Mesmo,Legião Urbana
Dezesseis,Mais Do Mesmo,Legião Urbana
Antes Das Seis,Mais Do Mesmo,Legião Urbana
Are You Gonna Go My Way,Greatest Hits,Lenny Kravitz
Fly Away,Greatest Hits,Lenny Kravitz
Rock And Roll Is Dead,Greatest Hits,Lenny Kravitz
Again,Greatest Hits,Lenny Kravitz
It Ain't Over 'Til It's Over,Greatest Hits,Lenny Kravitz
Can't Get You Off My Mind,Greatest Hits,Lenny Kravitz
Mr. Cab Driver,Greatest Hits,Lenny Kravitz
American Woman,Greatest Hits,Lenny Kravitz
Stand By My Woman,Greatest Hits,Lenny Kravitz
Always On The Run,Greatest Hits,Lenny Kravitz
Heaven Help,Greatest Hits,Lenny Kravitz
I Belong To You,Greatest Hits,Lenny Kravitz
Believe,Greatest Hits,Lenny Kravitz
Let Love Rule,Greatest Hits,Lenny Kravitz
Black Velveteen,Greatest Hits,Lenny Kravitz
Assim Caminha A Humanidade,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lulu Santos
Honolulu,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Lulu Santos
Dancin´Days,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Lulu Santos
Um Pro Outro,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lulu Santos
Aviso Aos Navegantes,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Lulu Santos
Casa,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lulu Santos
Condição,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lulu Santos
Hyperconectividade,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Lulu Santos
O Descobridor Dos Sete Mares,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Lulu Santos
Satisfação,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lulu Santos
Brumário,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lulu Santos
Um Certo Alguém,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Lulu Santos
Fullgás,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Lulu Santos
Sábado À Noite,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lulu Santos
A Cura,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lulu Santos
Aquilo,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Lulu Santos
Atrás Do Trio Elétrico,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lulu Santos
Senta A Pua,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Lulu Santos
Ro-Que-Se-Da-Ne,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Lulu Santos
Tudo Bem,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lulu Santos
Toda Forma De Amor,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lulu Santos
Tudo Igual,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Lulu Santos
Fogo De Palha,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Lulu Santos
Sereia,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lulu Santos
Assaltaram A Gramática,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Lulu Santos
Se Você Pensa,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lulu Santos
Lá Vem O Sol (Here Comes The Sun),Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lulu Santos
O Último Romântico (Ao Vivo),Lulu Santos - RCA 100 Anos De Música - Álbum 02,Lulu Santos
Pseudo Silk Kimono,Misplaced Childhood,Marillion
Kayleigh,Misplaced Childhood,Marillion
Lavender,Misplaced Childhood,Marillion
Bitter Suite: Brief Encounter / Lost Weekend / Blue Angel,Misplaced Childhood,Marillion
Heart Of Lothian: Wide Boy / Curtain Call,Misplaced Childhood,Marillion
Waterhole (Expresso Bongo),Misplaced Childhood,Marillion
Lords Of The Backstage,Misplaced Childhood,Marillion
Blind Curve: Vocal Under A Bloodlight / Passing Strangers / Mylo / Perimeter Walk / Threshold,Misplaced Childhood,Marillion
Childhoods End?,Misplaced Childhood,Marillion
White Feather,Misplaced Childhood,Marillion
Arrepio,Barulhinho Bom,Marisa Monte
Magamalabares,Barulhinho Bom,Marisa Monte
Chuva No Brejo,Barulhinho Bom,Marisa Monte
Cérebro Eletrônico,Barulhinho Bom,Marisa Monte
Tempos Modernos,Barulhinho Bom,Marisa Monte
Maraçá,Barulhinho Bom,Marisa Monte
Blanco,Barulhinho Bom,Marisa Monte
Panis Et Circenses,Barulhinho Bom,Marisa Monte
De Noite Na Cama,Barulhinho Bom,Marisa Monte
Beija Eu,Barulhinho Bom,Marisa Monte
Give Me Love,Barulhinho Bom,Marisa Monte
Ainda Lembro,Barulhinho Bom,Marisa Monte
A Menina Dança,Barulhinho Bom,Marisa Monte
Dança Da Solidão,Barulhinho Bom,Marisa Monte
Ao Meu Redor,Barulhinho Bom,Marisa Monte
Bem Leve,Barulhinho Bom,Marisa Monte
Segue O Seco,Barulhinho Bom,Marisa Monte
O Xote Das Meninas,Barulhinho Bom,Marisa Monte
Wherever I Lay My Hat,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
Get My Hands On Some Lovin',Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
No Good Without You,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
You've Been A Long Time Coming,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
When I Had Your Love,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
You're What's Happening (In The World Today),Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
Loving You Is Sweeter Than Ever,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
It's A Bitter Pill To Swallow,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
Seek And You Shall Find,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
Gonna Keep On Tryin' Till I Win Your Love,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
Gonna Give Her All The Love I've Got,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
I Wish It Would Rain,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
"Abraham, Martin And John",Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
Save The Children,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
You Sure Love To Ball,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
Ego Tripping Out,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
Praise,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
Heavy Love Affair,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
Down Under,The Best Of Men At Work,Men At Work
Overkill,The Best Of Men At Work,Men At Work
Be Good Johnny,The Best Of Men At Work,Men At Work
Everything I Need,The Best Of Men At Work,Men At Work
Down by the Sea,The Best Of Men At Work,Men At Work
Who Can It Be Now?,The Best Of Men At Work,Men At Work
It's a Mistake,The Best Of Men At Work,Men At Work
Dr. Heckyll & Mr. Jive,The Best Of Men At Work,Men At Work
Shakes and Ladders,The Best Of Men At Work,Men At Work
No Sign of Yesterday,The Best Of Men At Work,Men At Work
Enter Sandman,Black Album,Metallica
Sad But True,Black Album,Metallica
Holier Than Thou,Black Album,Metallica
The Unforgiven,Black Album,Metallica
Wherever I May Roam,Black Album,Metallica
Don't Tread On Me,Black Album,Metallica
Through The Never,Black Album,Metallica
Nothing Else Matters,Black Album,Metallica
Of Wolf And Man,Black Album,Metallica
The God That Failed,Black Album,Metallica
My Friend Of Misery,Black Album,Metallica
The Struggle Within,Black Album,Metallica
Helpless,Garage Inc. (Disc 2),Metallica
The Small Hours,Garage Inc. (Disc 2),Metallica
The Wait,Garage Inc. (Disc 2),Metallica
Crash Course In Brain Surgery,Garage Inc. (Disc 2),Metallica
Last Caress/Green Hell,Garage Inc. (Disc 2),Metallica
Am I Evil?,Garage Inc. (Disc 2),Metallica
Blitzkrieg,Garage Inc. (Disc 2),Metallica
Breadfan,Garage Inc. (Disc 2),Metallica
The Prince,Garage Inc. (Disc 2),Metallica
Stone Cold Crazy,Garage Inc. (Disc 2),Metallica
So What,Garage Inc. (Disc 2),Metallica
Killing Time,Garage Inc. (Disc 2),Metallica
Overkill,Garage Inc. (Disc 2),Metallica
Damage Case,Garage Inc. (Disc 2),Metallica
Stone Dead Forever,Garage Inc. (Disc 2),Metallica
Too Late Too Late,Garage Inc. (Disc 2),Metallica
Hit The Lights,Kill 'Em All,Metallica
The Four Horsemen,Kill 'Em All,Metallica
Motorbreath,Kill 'Em All,Metallica
Jump In The Fire,Kill 'Em All,Metallica
(Anesthesia) Pulling Teeth,Kill 'Em All,Metallica
Whiplash,Kill 'Em All,Metallica
Phantom Lord,Kill 'Em All,Metallica
No Remorse,Kill 'Em All,Metallica
Seek & Destroy,Kill 'Em All,Metallica
Metal Militia,Kill 'Em All,Metallica
Ain't My Bitch,Load,Metallica
2 X 4,Load,Metallica
The House Jack Built,Load,Metallica
Until It Sleeps,Load,Metallica
King Nothing,Load,Metallica
Hero Of The Day,Load,Metallica
Bleeding Me,Load,Metallica
Cure,Load,Metallica
Poor Twisted Me,Load,Metallica
Wasted My Hate,Load,Metallica
Mama Said,Load,Metallica
Thorn Within,Load,Metallica
Ronnie,Load,Metallica
The Outlaw Torn,Load,Metallica
Battery,Master Of Puppets,Metallica
Master Of Puppets,Master Of Puppets,Metallica
The Thing That Should Not Be,Master Of Puppets,Metallica
Welcome Home (Sanitarium),Master Of Puppets,Metallica
Disposable Heroes,Master Of Puppets,Metallica
Leper Messiah,Master Of Puppets,Metallica
Orion,Master Of Puppets,Metallica
Damage Inc.,Master Of Puppets,Metallica
Fuel,ReLoad,Metallica
The Memory Remains,ReLoad,Metallica
Devil's Dance,ReLoad,Metallica
The Unforgiven II,ReLoad,Metallica
Better Than You,ReLoad,Metallica
Slither,ReLoad,Metallica
Carpe Diem Baby,ReLoad,Metallica
Bad Seed,ReLoad,Metallica
Where The Wild Things Are,ReLoad,Metallica
Prince Charming,ReLoad,Metallica
Low Man's Lyric,ReLoad,Metallica
Attitude,ReLoad,Metallica
Fixxxer,ReLoad,Metallica
Fight Fire With Fire,Ride The Lightning,Metallica
Ride The Lightning,Ride The Lightning,Metallica
For Whom The Bell Tolls,Ride The Lightning,Metallica
Fade To Black,Ride The Lightning,Metallica
Trapped Under Ice,Ride The Lightning,Metallica
Escape,Ride The Lightning,Metallica
Creeping Death,Ride The Lightning,Metallica
The Call Of Ktulu,Ride The Lightning,Metallica
Frantic,St. Anger,Metallica
St. Anger,St. Anger,Metallica
Some Kind Of Monster,St. Anger,Metallica
Dirty Window,St. Anger,Metallica
Invisible Kid,St. Anger,Metallica
My World,St. Anger,Metallica
Shoot Me Again,St. Anger,Metallica
Sweet Amber,St. Anger,Metallica
The Unnamed Feeling,St. Anger,Metallica
Purify,St. Anger,Metallica
All Within My Hands,St. Anger,Metallica
Blackened,...And Justice For All,Metallica
...And Justice For All,...And Justice For All,Metallica
Eye Of The Beholder,...And Justice For All,Metallica
One,...And Justice For All,Metallica
The Shortest Straw,...And Justice For All,Metallica
Harvester Of Sorrow,...And Justice For All,Metallica
The Frayed Ends Of Sanity,...And Justice For All,Metallica
To Live Is To Die,...And Justice For All,Metallica
Dyers Eve,...And Justice For All,Metallica
Springsville,Miles Ahead,Miles Davis
The Maids Of Cadiz,Miles Ahead,Miles Davis
The Duke,Miles Ahead,Miles Davis
My Ship,Miles Ahead,Miles Davis
Miles Ahead,Miles Ahead,Miles Davis
Blues For Pablo,Miles Ahead,Miles Davis
New Rhumba,Miles Ahead,Miles Davis
The Meaning Of The Blues,Miles Ahead,Miles Davis
Lament,Miles Ahead,Miles Davis
I Don't Wanna Be Kissed (By Anyone But You),Miles Ahead,Miles Davis
Springsville (Alternate Take),Miles Ahead,Miles Davis
Blues For Pablo (Alternate Take),Miles Ahead,Miles Davis
The Meaning Of The Blues/Lament (Alternate Take),Miles Ahead,Miles Davis
I Don't Wanna Be Kissed (By Anyone But You) (Alternate Take),Miles Ahead,Miles Davis
Coração De Estudante,Milton Nascimento Ao Vivo,Milton Nascimento
A Noite Do Meu Bem,Milton Nascimento Ao Vivo,Milton Nascimento
Paisagem Na Janela,Milton Nascimento Ao Vivo,Milton Nascimento
Cuitelinho,Milton Nascimento Ao Vivo,Milton Nascimento
Caxangá,Milton Nascimento Ao Vivo,Milton Nascimento
Nos Bailes Da Vida,Milton Nascimento Ao Vivo,Milton Nascimento
Menestrel Das Alagoas,Milton Nascimento Ao Vivo,Milton Nascimento
Brasil,Milton Nascimento Ao Vivo,Milton Nascimento
Canção Do Novo Mundo,Milton Nascimento Ao Vivo,Milton Nascimento
Um Gosto De Sol,Milton Nascimento Ao Vivo,Milton Nascimento
Solar,Milton Nascimento Ao Vivo,Milton Nascimento
Para Lennon E McCartney,Milton Nascimento Ao Vivo,Milton Nascimento
"Maria, Maria",Milton Nascimento Ao Vivo,Milton Nascimento
Minas,Minas,Milton Nascimento
"Fé Cega, Faca Amolada",Minas,Milton Nascimento
Beijo Partido,Minas,Milton Nascimento
Saudade Dos Aviões Da Panair (Conversando No Bar),Minas,Milton Nascimento
Gran Circo,Minas,Milton Nascimento
Ponta de Areia,Minas,Milton Nascimento
Trastevere,Minas,Milton Nascimento
Idolatrada,Minas,Milton Nascimento
Leila (Venha Ser Feliz),Minas,Milton Nascimento
Paula E Bebeto,Minas,Milton Nascimento
Simples,Minas,Milton Nascimento
Norwegian Wood,Minas,Milton Nascimento
Caso Você Queira Saber,Minas,Milton Nascimento
Ace Of Spades,Ace Of Spades,Motörhead
Love Me Like A Reptile,Ace Of Spades,Motörhead
Shoot You In The Back,Ace Of Spades,Motörhead
Live To Win,Ace Of Spades,Motörhead
Fast And Loose,Ace Of Spades,Motörhead
(We Are) The Road Crew,Ace Of Spades,Motörhead
Fire Fire,Ace Of Spades,Motörhead
Jailbait,Ace Of Spades,Motörhead
Dance,Ace Of Spades,Motörhead
Bite The Bullet,Ace Of Spades,Motörhead
The Chase Is Better Than The Catch,Ace Of Spades,Motörhead
The Hammer,Ace Of Spades,Motörhead
Dirty Love,Ace Of Spades,Motörhead
Please Don't Touch,Ace Of Spades,Motörhead
Emergency,Ace Of Spades,Motörhead
Kir Royal,Demorou...,Mônica Marianno
O Que Vai Em Meu Coração,Demorou...,Mônica Marianno
Aos Leões,Demorou...,Mônica Marianno
Dois Índios,Demorou...,Mônica Marianno
Noite Negra,Demorou...,Mônica Marianno
Beijo do Olhar,Demorou...,Mônica Marianno
É Fogo,Demorou...,Mônica Marianno
Já Foi,Demorou...,Mônica Marianno
Só Se For Pelo Cabelo,Demorou...,Mônica Marianno
No Clima,Demorou...,Mônica Marianno
A Moça e a Chuva,Demorou...,Mônica Marianno
Demorou!,Demorou...,Mônica Marianno
Bitter Pill,Motley Crue Greatest Hits,Mötley Crüe
Enslaved,Motley Crue Greatest Hits,Mötley Crüe
"Girls, Girls, Girls",Motley Crue Greatest Hits,Mötley Crüe
Kickstart My Heart,Motley Crue Greatest Hits,Mötley Crüe
Wild Side,Motley Crue Greatest Hits,Mötley Crüe
Glitter,Motley Crue Greatest Hits,Mötley Crüe
Dr. Feelgood,Motley Crue Greatest Hits,Mötley Crüe
Same Ol' Situation,Motley Crue Greatest Hits,Mötley Crüe
Home Sweet Home,Motley Crue Greatest Hits,Mötley Crüe
Afraid,Motley Crue Greatest Hits,Mötley Crüe
Don't Go Away Mad (Just Go Away),Motley Crue Greatest Hits,Mötley Crüe
Without You,Motley Crue Greatest Hits,Mötley Crüe
Smokin' in The Boys Room,Motley Crue Greatest Hits,Mötley Crüe
Primal Scream,Motley Crue Greatest Hits,Mötley Crüe
Too Fast For Love,Motley Crue Greatest Hits,Mötley Crüe
Looks That Kill,Motley Crue Greatest Hits,Mötley Crüe
Shout At The Devil,Motley Crue Greatest Hits,Mötley Crüe
Intro,From The Muddy Banks Of The Wishkah [Live],Nirvana
School,From The Muddy Banks Of The Wishkah [Live],Nirvana
Drain You,From The Muddy Banks Of The Wishkah [Live],Nirvana
Aneurysm,From The Muddy Banks Of The Wishkah [Live],Nirvana
Smells Like Teen Spirit,From The Muddy Banks Of The Wishkah [Live],Nirvana
Been A Son,From The Muddy Banks Of The Wishkah [Live],Nirvana
Lithium,From The Muddy Banks Of The Wishkah [Live],Nirvana
Sliver,From The Muddy Banks Of The Wishkah [Live],Nirvana
